"WRITE","W1","1","HSET","doc:e10b83b42d1b43cb96ba6219e481e1c2:167","title","Wikipedia\: August","url","https\://en\.wikipedia\.org/wiki/August","abstract","Aug\}\}"
"WRITE","W1","1","HSET","doc:0a70dd49db2a49039ce9b91df486a4ab:168","title","Wikipedia\: Atom","url","https\://en\.wikipedia\.org/wiki/Atom","abstract","An atom is the smallest unit of ordinary matter that forms a chemical element\.McSween Jr\, Harry\, and Gary Huss\."
"WRITE","W1","1","HSET","doc:b4f12a10fe2f412e900d9c0423ed35ee:169","title","Wikipedia\: Astatine","url","https\://en\.wikipedia\.org/wiki/Astatine","abstract","Astatine is a chemical element with the symbol At and atomic number 85\. It is the rarest naturally occurring element in the Earth\'s crust\, occurring only as the decay product of various heavier elements\."
"WRITE","W1","1","HSET","doc:05580d0dcbbc48efb84fe472186dc1e1:170","title","Wikipedia\: Artistic revolution","url","https\://en\.wikipedia\.org/wiki/Artistic_revolution","abstract","\}\}"
"WRITE","W1","1","HSET","doc:775b38b5f7bc483aa63d337b835ce4d6:171","title","Wikipedia\: ABBA","url","https\://en\.wikipedia\.org/wiki/ABBA","abstract","\* disco"
"WRITE","W1","1","HSET","doc:f80d71a45c094f37ad8e48fc004bd65c:172","title","Wikipedia\: Almoravid dynasty","url","https\://en\.wikipedia\.org/wiki/Almoravid_dynasty","abstract","Murabitun\}\}"
"WRITE","W1","1","HSET","doc:af0b6c7d4b9847069bc5d9a197de5cf7:173","title","Wikipedia\: Albania","url","https\://en\.wikipedia\.org/wiki/Albania","abstract","\}\}"
"WRITE","W1","1","HSET","doc:9076c65fda504815a6fa2540e0d349ee:174","title","Wikipedia\: Andrew Jackson","url","https\://en\.wikipedia\.org/wiki/Andrew_Jackson","abstract","1835"
"WRITE","W1","1","HSET","doc:7eab7aae460e4acba4fcbe9545be682a:175","title","Wikipedia\: Al\-Qaeda","url","https\://en\.wikipedia\.org/wiki/Al\-Qaeda","abstract","| image            \= Flag of al\-Qaeda\.svg"
"WRITE","W1","1","HSET","doc:551587d496f5417188f78c8d782ffd16:176","title","Wikipedia\: Alabama","url","https\://en\.wikipedia\.org/wiki/Alabama","abstract","\(We dare defend our rights\)"
"WRITE","W1","1","HSET","doc:1b994079a5e3419299cde418b92b7cd9:177","title","Wikipedia\: Motor neuron disease","url","https\://en\.wikipedia\.org/wiki/Motor_neuron_disease","abstract","Motor neuron diseases or motor neurone diseases \(MNDs\) are a group of rare neurodegenerative disorders that selectively affect motor neurons\, the cells which control voluntary muscles of the body\. They include amyotrophic lateral sclerosis \(ALS\)\, progressive bulbar palsy \(PBP\)\, pseudobulbar palsy\, progressive muscular atrophy \(PMA\)\, primary lateral sclerosis \(PLS\)\, spinal muscular atrophy \(SMA\) and monomelic amyotrophy \(MMA\)\, as well as some rarer variants resembling ALS\."
"WRITE","W1","1","HSET","doc:bb73df5d16f34bec9f71792885e8cee1:178","title","Wikipedia\: Alabama","url","https\://en\.wikipedia\.org/wiki/Alabama","abstract","\(We dare defend our rights\)"
"WRITE","W1","1","HSET","doc:6b531ea308d34ac8b715b5c6ec64a07d:179","title","Wikipedia\: Antiprism","url","https\://en\.wikipedia\.org/wiki/Antiprism","abstract","\-gonal\}\} antiprisms"
"WRITE","W1","1","HSET","doc:4ec12bd0718e4046a61c490324f28251:180","title","Wikipedia\: Alexander II of Epirus","url","https\://en\.wikipedia\.org/wiki/Alexander_II_of_Epirus","abstract","Alexander II \(Greek\: Άλέξανδρος\) was a king of Epirus\, and the son of Pyrrhus and Lanassa\, the daughter of the Sicilian tyrant Agathocles\."
"WRITE","W1","1","HSET","doc:52b884ec5f8044a1a701c644900bf9bf:181","title","Wikipedia\: Apple II","url","https\://en\.wikipedia\.org/wiki/Apple_II","abstract","| price         \="
"WRITE","W1","1","HSET","doc:d7e7d5eaf14f4c45b6bc29de4aeb2636:182","title","Wikipedia\: Apiaceae","url","https\://en\.wikipedia\.org/wiki/Apiaceae","abstract","Apiaceae or Umbelliferae is a family of mostly aromatic flowering plants named after the type genus Apium and commonly known as the celery\, carrot or parsley family\, or simply as umbellifers\. It is the 16th\-largest family of flowering plants\, with more than 3\,700 species in 434 generaStevens\, P\."
"WRITE","W1","1","HSET","doc:527e8b3d31d148dcbef7188d76a743ad:183","title","Wikipedia\: Alford plea","url","https\://en\.wikipedia\.org/wiki/Alford_plea","abstract","In United States law\, an Alford plea\, also called a Kennedy plea in West Virginia\, an Alford guilty plea\, and the Alford doctrine\, is a guilty plea in criminal court\, whereby a defendant in a criminal case does not admit to the criminal act and asserts innocence\, but admits that the evidence presented by the prosecution would be likely to persuade a judge or jury to find the defendant guilty beyond a reasonable doubt\.\{\{cite book | last \=Raymond | first \=Walter John | title \=Dictionary of Politics\: Selected American and Foreign Political and Legal T"
"WRITE","W1","1","HSET","doc:f4cd30222f24464a9d0c428f57015f7d:184","title","Wikipedia\: André de Longjumeau","url","https\://en\.wikipedia\.org/wiki/Andr\%C3\%A9_de_Longjumeau","abstract","André de Longjumeau \(also known as Andrew of Longjumeau in English\) was a 13th\-century Dominican missionary and diplomat and one of the most active Occidental diplomats in the East in the 13th century\. He led two embassies to the Mongols\: the first carried letters from Pope Innocent IV and the second bore gifts and letters from Louis IX of France to Güyük Khan\."
"WRITE","W1","1","HSET","doc:5614635c6cbb4d79928b6c5c86c1e179:185","title","Wikipedia\: Accelerated Graphics Port","url","https\://en\.wikipedia\.org/wiki/Accelerated_Graphics_Port","abstract","| invent\-name \= Intel"
"WRITE","W1","1","HSET","doc:1ad018b1d7a34700b08485e4df246a85:186","title","Wikipedia\: Atlanta Falcons","url","https\://en\.wikipedia\.org/wiki/Atlanta_Falcons","abstract","| first_season \= 1966"
"WRITE","W1","1","HSET","doc:af78d39262bb44509bca70d51f7ded78:187","title","Wikipedia\: April 19","url","https\://en\.wikipedia\.org/wiki/April_19","abstract","\=\=Events\=\="
"WRITE","W1","1","HSET","doc:3636885278c54caabb3ca2442bc66a27:188","title","Wikipedia\: Art","url","https\://en\.wikipedia\.org/wiki/Art","abstract","Art is a diverse range of human activity\, and resulting product\, that involves creative or imaginative talent expressive of technical proficiency\, beauty\, emotional power\, or conceptual ideas\. Definition of Conceptual Art by Oxford Dictionary on Lexico\."
"WRITE","W1","1","HSET","doc:7662f0a286d44800b9bd0fbc8fda5e8c:189","title","Wikipedia\: Assembly line","url","https\://en\.wikipedia\.org/wiki/Assembly_line","abstract","An assembly line is a manufacturing process \(often called a progressive assembly\) in which parts \(usually interchangeable parts\) are added as the semi\-finished assembly moves from workstation to workstation where the parts are added in sequence until the final assembly is produced\. By mechanically moving the parts to the assembly work and moving the semi\-finished assembly from work station to work station\, a finished product can be assembled faster and with less labor than by having workers carry parts to a stationary piece for assembly\."
"WRITE","W1","1","HSET","doc:5d1b724eb591454c9b32ffea28644225:190","title","Wikipedia\: Alexander","url","https\://en\.wikipedia\.org/wiki/Alexander","abstract","|gender        \= Male"
"WRITE","W1","1","HSET","doc:f7e983323c91489583ee5aa0d0466bfc:191","title","Wikipedia\: Atomic semantics","url","https\://en\.wikipedia\.org/wiki/Atomic_semantics","abstract","Atomic semantics is a type of guarantee provided by a data register shared by several processors in a parallel machine or in a network of computers working together\."
"WRITE","W1","1","HSET","doc:ed9829445eee4c799f197ab1068ef0af:192","title","Wikipedia\: Abraham","url","https\://en\.wikipedia\.org/wiki/Abraham","abstract","| title            \= Abraham"
"WRITE","W1","1","HSET","doc:cd2ea60a02694db6b88c58165f4501c6:193","title","Wikipedia\: Animal \(disambiguation\)","url","https\://en\.wikipedia\.org/wiki/Animal_\(disambiguation\)","abstract","An animal is a multicellular\, eukaryotic organism of the kingdom Animalia or Metazoa\."
"WRITE","W1","1","HSET","doc:ebdb3d89115249ed934705c0e52d96c8:194","title","Wikipedia\: Ark","url","https\://en\.wikipedia\.org/wiki/Ark","abstract","Ark or ARK may refer to\:"
"WRITE","W1","1","HSET","doc:0224e45614ca426aaec99bf897058374:195","title","Wikipedia\: Antarctic Circumpolar Current","url","https\://en\.wikipedia\.org/wiki/Antarctic_Circumpolar_Current","abstract","The Antarctic Circumpolar Current \(ACC\) is an ocean current that flows clockwise \(as seen from the South Pole\) from west to east around Antarctica\. An alternative name for the ACC is the West Wind Drift\."
"WRITE","W1","1","HSET","doc:feb6d395377d46749c43bdf033faa845:196","title","Wikipedia\: A cappella","url","https\://en\.wikipedia\.org/wiki/A_cappella","abstract","| cultural_origins  \= Jewish and Christian worship"
"WRITE","W1","1","HSET","doc:1a6bdfa85a5d4eae84d580c9953766cf:197","title","Wikipedia\: Agamemnon","url","https\://en\.wikipedia\.org/wiki/Agamemnon","abstract","In Greek mythology\, Agamemnon \(\;  Agamémnōn\) was a king of Mycenae\, the son\, or grandson\, of King Atreus and Queen Aerope\, the brother of Menelaus\, the husband of Clytemnestra and the father of Iphigenia\, Electra or Laodike \(Λαοδίκη\)\, Orestes and Chrysothemis\.Homer\, Iliad 9\."
"WRITE","W1","1","HSET","doc:34e14aeae4ee4e8b9b9cd29c1bf06d45:198","title","Wikipedia\: APL \(programming language\)","url","https\://en\.wikipedia\.org/wiki/APL_\(programming_language\)","abstract","| designer \= Kenneth E\. Iverson"
"WRITE","W1","1","HSET","doc:d052faac2593468b8263e0d570fc6fa5:199","title","Wikipedia\: Azincourt","url","https\://en\.wikipedia\.org/wiki/Azincourt","abstract","|area km2               \= 8\.46"
"WRITE","W1","1","HSET","doc:3d5b009c76e0448387fcbf9905bd9a0a:200","title","Wikipedia\: Azerbaijani Armed Forces","url","https\://en\.wikipedia\.org/wiki/Azerbaijani_Armed_Forces","abstract","| image              \= Azerbaijani Armed Forces logo\.svg"
"WRITE","W1","1","HSET","doc:0459e62978b14daf8e36f9c48817f7c3:201","title","Wikipedia\: Alkaloid","url","https\://en\.wikipedia\.org/wiki/Alkaloid","abstract","Alkaloids are a class of basic\, naturally occurring organic compounds that contain at least one nitrogen atom\. This group also includes some related compounds with neutral and even weakly acidic properties\."
"WRITE","W1","1","HSET","doc:2ed9b53718374a1a975eca9a2d894e55:202","title","Wikipedia\: Annapolis Valley","url","https\://en\.wikipedia\.org/wiki/Annapolis_Valley","abstract","| subdivision_type2        \= Counties"
"WRITE","W1","1","HSET","doc:ad724cb20b06473d8487aa57f45cae73:203","title","Wikipedia\: Asteraceae","url","https\://en\.wikipedia\.org/wiki/Asteraceae","abstract","Campanian–recent"
"WRITE","W1","1","HSET","doc:88859d99f2824055815fac1864ee0f6c:204","title","Wikipedia\: Apollo","url","https\://en\.wikipedia\.org/wiki/Apollo","abstract","\)"
"WRITE","W1","1","HSET","doc:0212fd0960534f8fbc971d9deb3745c6:205","title","Wikipedia\: Assembly language","url","https\://en\.wikipedia\.org/wiki/Assembly_language","abstract","| latest release version \="
"WRITE","W1","1","HSET","doc:b4280ec8aee04db3bb155fcd1efe1f0f:206","title","Wikipedia\: Apocrypha","url","https\://en\.wikipedia\.org/wiki/Apocrypha","abstract","Apocrypha are works\, usually written\, of unknown authorship or of doubtful origin\.Little\, Williams\."
"WRITE","W1","1","HSET","doc:2ca83129f08649e0911e80713b2a8678:207","title","Wikipedia\: Axiom","url","https\://en\.wikipedia\.org/wiki/Axiom","abstract","An axiom\, postulate\, or assumption is a statement that is taken to be true\, to serve as a premise or starting point for further reasoning and arguments\. The word comes from the Ancient Greek word  \(\)\, meaning \'that which is thought worthy or fit\' or \'that which commends itself as evident\'\."
"WRITE","W1","1","HSET","doc:7334438be99c4281ba6a5eb7a72e1ca6:208","title","Wikipedia\: Amine","url","https\://en\.wikipedia\.org/wiki/Amine","abstract","Amin|Anime\}\}"
"WRITE","W1","1","HSET","doc:a0336e8582904df88e6b1df174f98816:209","title","Wikipedia\: Alvin Toffler","url","https\://en\.wikipedia\.org/wiki/Alvin_Toffler","abstract","| birth_place      \= New York City\, U\.S\."
"WRITE","W1","1","HSET","doc:8cdae6ad530e4b35b075e9622a2aa7f6:210","title","Wikipedia\: Alvin Toffler","url","https\://en\.wikipedia\.org/wiki/Alvin_Toffler","abstract","| birth_place      \= New York City\, U\.S\."
"WRITE","W1","1","HSET","doc:14e092cd6df548cba3a2dc487ddcf077:211","title","Wikipedia\: August Wilhelm Ambros","url","https\://en\.wikipedia\.org/wiki/August_Wilhelm_Ambros","abstract","right|thumb"
"WRITE","W1","1","HSET","doc:f5824dd1babc45928c62a6ed0ee800c5:212","title","Wikipedia\: Africa Alphabet","url","https\://en\.wikipedia\.org/wiki/Africa_Alphabet","abstract","The Africa Alphabet \(also International African Alphabet or IAI alphabet\) was developed by the  International Institute of African Languages and Cultures in 1928\, with the help of some Africans led by Diedrich Hermann Westermann\, who served as director of the organization from 1926 until 1939\. Meanwhile\, the aim of the International Institute of African Languages and Cultures\, later known as International African Institute \(IAI\)\, was to enable people to write all the African languages for practical and scientific purposes without the need of diacritics\."
"WRITE","W1","1","HSET","doc:771d9a9df05245adbcd69f3afb2dad6e:213","title","Wikipedia\: Atari ST","url","https\://en\.wikipedia\.org/wiki/Atari_ST","abstract","| releasedate \="
"WRITE","W1","1","HSET","doc:6852500b3b8d4b468d22b8db18430813:214","title","Wikipedia\: Alexios V Doukas","url","https\://en\.wikipedia\.org/wiki/Alexios_V_Doukas","abstract","Baldwin I Theodore I Michael I Alexios I"
"WRITE","W1","1","HSET","doc:900827e6542449b5a1768d7ea6680bb8:215","title","Wikipedia\: AZ Alkmaar","url","https\://en\.wikipedia\.org/wiki/AZ_Alkmaar","abstract","| dissolved \="
"WRITE","W1","1","HSET","doc:152dbc7cbfa54ebea5517673510035fc:216","title","Wikipedia\: Transport in Armenia","url","https\://en\.wikipedia\.org/wiki/Transport_in_Armenia","abstract","This article considers transport in Armenia\."
"WRITE","W1","1","HSET","doc:58e10e2d073d4588bb6c4270fcf5889d:217","title","Wikipedia\: Ann Widdecombe","url","https\://en\.wikipedia\.org/wiki/Ann_Widdecombe","abstract","| image               \= Annewidde\.jpg"
"WRITE","W1","1","HSET","doc:7320c7c357ba498e930594fa8e55b008:218","title","Wikipedia\: Acapulco","url","https\://en\.wikipedia\.org/wiki/Acapulco","abstract","|image_caption          \= From top\, left to right\: Acapulco panoramic skyline\, Diana the Huntress Fountain\, Fort of San Diego\, La Quebrada\, La Roqueta Island\, Acapulco Hotel Zone\, Mexican Open \(tennis\)\, Boca Chica Channel"
"WRITE","W1","1","HSET","doc:422289733c5d4e72a35f7b4f065ddd64:219","title","Wikipedia\: Alexandrists","url","https\://en\.wikipedia\.org/wiki/Alexandrists","abstract","The Alexandrists were a school of Renaissance philosophers who\, in the great controversy on the subject of personal immortality\, adopted the explanation of the De Anima given by Alexander of Aphrodisias\."
"WRITE","W1","1","HSET","doc:2c626613000344a4ac1aa5088006d02c:220","title","Wikipedia\: Antigen","url","https\://en\.wikipedia\.org/wiki/Antigen","abstract","In immunology\, an antigen \(Ag\) is a molecule or molecular structure or any foreign particulate matter or a pollen grain that can bind to a specific antibody or T\-cell receptor\. The presence of antigens in the body may trigger an immune response\."
"WRITE","W1","1","HSET","doc:18f261d68ef14d09a83ed4447d9b61c8:221","title","Wikipedia\: ALGOL","url","https\://en\.wikipedia\.org/wiki/ALGOL","abstract","| typing \= Static\, strong"
"WRITE","W1","1","HSET","doc:f2da0458207e48ceb1e7f92eae235b73:222","title","Wikipedia\: Analytical Engine","url","https\://en\.wikipedia\.org/wiki/Analytical_Engine","abstract","The Analytical Engine was  a proposed mechanical general\-purpose computer designed by English mathematician and computer pioneer Charles Babbage\. It was first described in 1837 as the successor to Babbage\'s difference engine\, which was a design for a simpler mechanical calculator\."
"WRITE","W1","1","HSET","doc:d260f609e3b343aaa73781edac8a1d74:223","title","Wikipedia\: Ankara","url","https\://en\.wikipedia\.org/wiki/Ankara","abstract","| imagesize                \= 275"
"WRITE","W1","1","HSET","doc:7637dcb90b0b4789b0789a3e3f96c4bc:224","title","Wikipedia\: Aardwolf","url","https\://en\.wikipedia\.org/wiki/Aardwolf","abstract","| image \= Proteles cristatus1\.jpg"
"WRITE","W1","1","HSET","doc:93ddb3d76a0b4a58a835f87a06333f48:225","title","Wikipedia\: April 18","url","https\://en\.wikipedia\.org/wiki/April_18","abstract","\=\=Events\=\="
"WRITE","W1","1","HSET","doc:7f38e100e9a9414eb178d0bcf254f3ce:226","title","Wikipedia\: Agamemnon","url","https\://en\.wikipedia\.org/wiki/Agamemnon","abstract","In Greek mythology\, Agamemnon \(\;  Agamémnōn\) was a king of Mycenae\, the son\, or grandson\, of King Atreus and Queen Aerope\, the brother of Menelaus\, the husband of Clytemnestra and the father of Iphigenia\, Electra or Laodike \(Λαοδίκη\)\, Orestes and Chrysothemis\.Homer\, Iliad 9\."
"WRITE","W1","1","HSET","doc:0b832ae0ab06455fb8765e94a455b297:227","title","Wikipedia\: Austin\, Texas","url","https\://en\.wikipedia\.org/wiki/Austin\,_Texas","abstract","| image_caption            \= From top\, left to right\: Downtown\; Texas State Capitol\; urban bat colony at Congress Avenue Bridge\; Darrell K Royal\-Texas Memorial Stadium\; Main Building at the University of Texas at Austin\; Paramount Theatre\; and Laguna Gloria"
"WRITE","W1","1","HSET","doc:d6e0bd63b1cc473e9b0934ac64deda47:228","title","Wikipedia\: Agatha Christie","url","https\://en\.wikipedia\.org/wiki/Agatha_Christie","abstract","| image            \= Agatha Christie\.png"
"WRITE","W1","1","HSET","doc:8dfb23bd93354515bb33a3863a01e9de:229","title","Wikipedia\: Alexander Selkirk","url","https\://en\.wikipedia\.org/wiki/Alexander_Selkirk","abstract","Alexander Selkirk \(167613 December 1721\) was a Scottish privateer and Royal Navy officer who spent four years and four months as a castaway \(1704–1709\) after being marooned by his captain\, initially at his request\, on an uninhabited island in the South Pacific Ocean\. He survived that ordeal\, but died from tropical illness years later while serving as a LieutenantHowell \(1829\) chap\."
"WRITE","W1","1","HSET","doc:977f356117e94ff18b41f173fcdbe3f4:230","title","Wikipedia\: Acetylene","url","https\://en\.wikipedia\.org/wiki/Acetylene","abstract","| SystematicName \= EthyneAcyclic Hydrocarbons\. Rule A\-3\."
"WRITE","W1","1","HSET","doc:a15959b39ab9496bb9aabc36d3ca8d45:231","title","Wikipedia\: Ambiorix","url","https\://en\.wikipedia\.org/wiki/Ambiorix","abstract","Ambiorix \(Gaulish \""king of the surroundings\""\, or \""king\-protector\""\) \( 54–53 BC\) was\, together with Cativolcus\, prince of the Eburones\, leader of a Belgic tribe of north\-eastern Gaul \(Gallia Belgica\)\, where modern Belgium is located\. In the nineteenth century Ambiorix became a Belgian national hero because of his resistance against Julius Caesar\, as written in Caesar\'s Commentarii de Bello Gallico\."
"WRITE","W1","1","HSET","doc:bd12dfa3b70641faa8ce7eeeff955c24:232","title","Wikipedia\: Miss Marple","url","https\://en\.wikipedia\.org/wiki/Miss_Marple","abstract","Miss Marple is a fictional character in Agatha Christie\'s crime novels and short stories\. Jane Marple lives in the village of St\."
"WRITE","W1","1","HSET","doc:a32c9cdab32f432e999b1e5dea025c88:233","title","Wikipedia\: Comparison of American and British English","url","https\://en\.wikipedia\.org/wiki/Comparison_of_American_and_British_English","abstract","The English language was introduced to the Americas by British colonisation\, beginning in the late 16th and early 17th centuries\. The language also spread to numerous other parts of the world as a result of British trade and colonisation and the spread of the former British Empire\, which\, by 1921\, included 470–570 million people\, about a quarter of the world\'s population\."
"WRITE","W1","1","HSET","doc:b4d30469e1cf4c4aa2950e95f4bd28c5:234","title","Wikipedia\: Alexander Graham Bell","url","https\://en\.wikipedia\.org/wiki/Alexander_Graham_Bell","abstract","1917"
"WRITE","W1","1","HSET","doc:20ab6298b8de4702880954f1f80e89cd:235","title","Wikipedia\: April 28","url","https\://en\.wikipedia\.org/wiki/April_28","abstract","\=\=Events\=\="
"WRITE","W1","1","HSET","doc:7b6d705c4b444263854fc99efc5c9a06:236","title","Wikipedia\: Adrenal gland","url","https\://en\.wikipedia\.org/wiki/Adrenal_gland","abstract","The adrenal glands \(also known as suprarenal glands\) are endocrine glands that produce a variety of hormones including adrenaline and the steroids aldosterone and cortisol\. They are found above the kidneys\."
"WRITE","W1","1","HSET","doc:303e746552d0413698ad58c0acf6ed56:237","title","Wikipedia\: André Gide","url","https\://en\.wikipedia\.org/wiki/Andr\%C3\%A9_Gide","abstract","| image \= André Gide\.jpg"
"WRITE","W1","1","HSET","doc:7f4a91e482f44b4c86446bd62dc456a9:238","title","Wikipedia\: Apocrypha","url","https\://en\.wikipedia\.org/wiki/Apocrypha","abstract","Apocrypha are works\, usually written\, of unknown authorship or of doubtful origin\.Little\, Williams\."
"WRITE","W1","1","HSET","doc:4618976bf9344e4a8d8d8eb267e491c8:239","title","Wikipedia\: Amazons","url","https\://en\.wikipedia\.org/wiki/Amazons","abstract","|collapsed\=November 2021\}\}"
"WRITE","W1","1","HSET","doc:2ce5a58c4682477da9fd6ae08ec05ed3:240","title","Wikipedia\: Asa","url","https\://en\.wikipedia\.org/wiki/Asa","abstract","Asa may refer to\:"
"WRITE","W1","1","HSET","doc:340fe7c9fb03472fa001392d906ac1c6:241","title","Wikipedia\: Austrian German","url","https\://en\.wikipedia\.org/wiki/Austrian_German","abstract","\,"
"WRITE","W1","1","HSET","doc:6148ac468b684148b764ba71409b1be0:242","title","Wikipedia\: Aloe","url","https\://en\.wikipedia\.org/wiki/Aloe","abstract","\}\}"
"WRITE","W1","1","HSET","doc:a4e28ff710eb42c6a42b6d412917b628:243","title","Wikipedia\: Alexander Jannaeus","url","https\://en\.wikipedia\.org/wiki/Alexander_Jannaeus","abstract","Alexander Jannaeus \( \;DGRBM\, \""Alexander Jannaeus\""\; RE\, \""\[24|Alexandros 24\]\"" \}\} Yannaʾy\;Corpus Inscriptioum Iudaeae/Palaestinae vol\. 3\, De Gruyter\, \[ p\."
"WRITE","W1","1","HSET","doc:264ab5051dd149519cbdaf003bfd08d8:244","title","Wikipedia\: Antwerp \(disambiguation\)","url","https\://en\.wikipedia\.org/wiki/Antwerp_\(disambiguation\)","abstract","Antwerp is a city in Belgium and capital of the Antwerp province\."
"WRITE","W1","1","HSET","doc:f35f96191a824f9ca771e0ae191add66:245","title","Wikipedia\: Alpha compositing","url","https\://en\.wikipedia\.org/wiki/Alpha_compositing","abstract","thumb|This \[\[Visible spectrum|color spectrum image\'s alpha channel falls off to zero at its base\, where it is blended with the background color\.\]\]"
"WRITE","W1","1","HSET","doc:1ff232da2fb8440582c3383a2e920cb1:246","title","Wikipedia\: Adhemar of Le Puy","url","https\://en\.wikipedia\.org/wiki/Adhemar_of_Le_Puy","abstract","thumb|right|200px|19th\-century painting on display at \[\[Versailles\, Yvelines|Versailles depicting Adhemar of Le Puy \(in red to left of Raymond IV\, Count of Toulouse\)\.\]\]"
"WRITE","W1","1","HSET","doc:911543bc7b164249a483aade890a45b3:247","title","Wikipedia\: Armored car \(military\)","url","https\://en\.wikipedia\.org/wiki/Armored_car_\(military\)","abstract","A military armored \(or armoured\) car is a lightweight wheeled armored fighting vehicle\, historically employed for reconnaissance\, internal security\, armed escort\, and other subordinate battlefield tasks\. With the gradual decline of mounted cavalry\, armored cars were developed for carrying out duties used to be assigned to light cavalry\."
"WRITE","W1","1","HSET","doc:37e1847269f641c19d568c1f5d63049d:248","title","Wikipedia\: Atlanta Falcons","url","https\://en\.wikipedia\.org/wiki/Atlanta_Falcons","abstract","| first_season \= 1966"
"WRITE","W1","1","HSET","doc:05685b6fceaf4ad991cd21ecf791e599:249","title","Wikipedia\: Alphabet","url","https\://en\.wikipedia\.org/wiki/Alphabet","abstract","An alphabet is a standardized set of basic written symbols or graphemes \(called letters\) that represent the phonemes of certain spoken languages\. Not all writing systems represent language in this way\; in a syllabary\, each character represents a syllable\, for instance\, and logographic systems use characters to represent words\, morphemes\, or other semantic units\."
"WRITE","W1","1","HSET","doc:430ba7d026ad45afbb5ad62a72abe5ea:250","title","Wikipedia\: Amplitude modulation","url","https\://en\.wikipedia\.org/wiki/Amplitude_modulation","abstract","Amplitude modulation \(AM\) is a  modulation technique used in electronic communication\, most commonly for transmitting messages with a radio wave\. In amplitude modulation\, the amplitude \(signal strength\) of the wave is varied in proportion to that of the message signal\, such as an audio signal\."
"WRITE","W1","1","HSET","doc:d0610a09537f48fab68442294433cda5:251","title","Wikipedia\: Antonio Canova","url","https\://en\.wikipedia\.org/wiki/Antonio_Canova","abstract","| death_place   \= Venice\, Lombardy–Venetia"
"WRITE","W1","1","HSET","doc:73085c4e352a4445b4307f2d95af94d9:252","title","Wikipedia\: NYSE American","url","https\://en\.wikipedia\.org/wiki/NYSE_American","abstract","\(as New York Curb Market Agency\)"
"WRITE","W1","1","HSET","doc:83444ee7a21245afac0bf6cd6c42c4b8:253","title","Wikipedia\: Answer \(law\)","url","https\://en\.wikipedia\.org/wiki/Answer_\(law\)","abstract","In law\, an answer was originally a solemn assertion in opposition to someone or something\, and thus generally any counter\-statement or defense\, a reply to a question or response\, or objection\, or a correct solution of a problem\."
"WRITE","W1","1","HSET","doc:fc92d34e7c744723a857544361c2acac:254","title","Wikipedia\: Anchor","url","https\://en\.wikipedia\.org/wiki/Anchor","abstract","thumb|Anchor of \[\[Amoco Cadiz in Portsall\, north\-west Brittany\, France\]\]"
"WRITE","W1","1","HSET","doc:a318a800d8ac49d5b82530df0cea27cf:255","title","Wikipedia\: Heathenry in the United States","url","https\://en\.wikipedia\.org/wiki/Heathenry_in_the_United_States","abstract","thumb|200px|\[\[Mjölnir\, the hammer of Thor\, is one of the major symbols of Ásatrú\.\]\]"
"WRITE","W1","1","HSET","doc:2ffad59ec75b4471bdc434770cee83b6:256","title","Wikipedia\: Alexios III Angelos","url","https\://en\.wikipedia\.org/wiki/Alexios_III_Angelos","abstract","18 July 1203"
"WRITE","W1","1","HSET","doc:204acd62ef9e4c12969cc65c263e55bb:257","title","Wikipedia\: Ibn al\-Haytham","url","https\://en\.wikipedia\.org/wiki/Ibn_al\-Haytham","abstract","| native_name       \="
"WRITE","W1","1","HSET","doc:7d48c206c3e642a4a80ae6344fa2e32a:258","title","Wikipedia\: Alfred of Beverley","url","https\://en\.wikipedia\.org/wiki/Alfred_of_Beverley","abstract","Alredus\, or Alfred of Beverley\, \(fl\. 1143\)\, English chronicler\, was sacristan of the church of Beverley in the first half of the twelfth century\."
"WRITE","W1","1","HSET","doc:36f44cbd8ce445488aaed9b9f71db9e0:259","title","Wikipedia\: Alfred Korzybski","url","https\://en\.wikipedia\.org/wiki/Alfred_Korzybski","abstract","| birth_place      \= Warsaw\, Vistula Country\, Russian Empire"
"WRITE","W1","1","HSET","doc:0a5dd0d3b37f4c75afe6d4f0c6128f44:260","title","Wikipedia\: Anti\-ballistic missile","url","https\://en\.wikipedia\.org/wiki/Anti\-ballistic_missile","abstract","An anti\-ballistic missile \(ABM\) is a surface\-to\-air missile designed to counter ballistic missiles \(missile defense\)\. Ballistic missiles are used to deliver nuclear\, chemical\, biological\, or conventional warheads in a ballistic flight trajectory\."
"WRITE","W1","1","HSET","doc:3615da77bdcf4a3db721b83f5f5464a6:261","title","Wikipedia\: Crandall University","url","https\://en\.wikipedia\.org/wiki/Crandall_University","abstract","| undergrad \="
"WRITE","W1","1","HSET","doc:89c9b9bcbb184011a509debf317d0334:262","title","Wikipedia\: Aardwolf","url","https\://en\.wikipedia\.org/wiki/Aardwolf","abstract","| image \= Proteles cristatus1\.jpg"
"WRITE","W1","1","HSET","doc:aa7a1260c4174b209cf2f6b8d26aa863:263","title","Wikipedia\: Alfons Maria Jakob","url","https\://en\.wikipedia\.org/wiki/Alfons_Maria_Jakob","abstract","|birth_place       \= Aschaffenburg\, Kingdom of Bavaria\, German Empire"
"WRITE","W1","1","HSET","doc:4f6fddf4ab8448a38bc3b8b732732319:264","title","Wikipedia\: Albertosaurus","url","https\://en\.wikipedia\.org/wiki/Albertosaurus","abstract","Possible Campanian record"
